id	Phylum	Class
New.CleanUp.ReferenceOTU2448512	Planctomycetes	Phycisphaerae
New.CleanUp.ReferenceOTU2448585	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2448797	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2448931	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2448974	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2448977	Firmicutes	Bacilli
New.CleanUp.ReferenceOTU2448978	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU2449079	Gemmatimonadetes	NA
New.CleanUp.ReferenceOTU2449089	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2449263	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2449319	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2449332	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2449425	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2449426	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2449481	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2449616	NA	NA
New.CleanUp.ReferenceOTU2449703	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2449704	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2449823	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU2449839	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU2449870	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2449991	NA	NA
New.CleanUp.ReferenceOTU2450027	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2450505	Nitrospirae	Nitrospira
New.CleanUp.ReferenceOTU2450506	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU2450615	Proteobacteria	NA
New.CleanUp.ReferenceOTU2450692	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2450714	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2450731	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2450762	Proteobacteria	NA
New.CleanUp.ReferenceOTU2450837	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2450927	Gemmatimonadetes	Gemm-1
New.CleanUp.ReferenceOTU2450932	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2450936	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2451014	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2451037	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2451091	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2451135	Acidobacteria	[Chloracidobacteria]
New.CleanUp.ReferenceOTU2451172	OD1	ZB2
New.CleanUp.ReferenceOTU2451569	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2451602	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2451654	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2451664	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2451864	Armatimonadetes	0319-6E2
New.CleanUp.ReferenceOTU2452140	Chloroflexi	Ktedonobacteria
New.CleanUp.ReferenceOTU2452215	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2452296	Bacteroidetes	Cytophagia
New.CleanUp.ReferenceOTU2452457	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2452511	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU2452528	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2452710	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2452797	Nitrospirae	Nitrospira
New.CleanUp.ReferenceOTU2452799	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2452842	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2452851	NA	NA
New.CleanUp.ReferenceOTU2453137	WS3	PRR-12
New.CleanUp.ReferenceOTU2453150	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2453177	Chloroflexi	Chloroflexi
New.CleanUp.ReferenceOTU2453290	Chloroflexi	TK17
New.CleanUp.ReferenceOTU2453405	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2453461	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2453492	Bacteroidetes	[Saprospirae]
New.CleanUp.ReferenceOTU2453573	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU2453604	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2453657	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2453732	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2453798	Chloroflexi	Ellin6529
New.CleanUp.ReferenceOTU2453837	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU2453888	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2453977	Gemmatimonadetes	Gemm-1
New.CleanUp.ReferenceOTU2454083	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2454134	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2454163	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2454336	Acidobacteria	DA052
New.CleanUp.ReferenceOTU2454344	Acidobacteria	[Chloracidobacteria]
New.CleanUp.ReferenceOTU2454376	Acidobacteria	Solibacteres
New.CleanUp.ReferenceOTU2454515	NA	NA
New.CleanUp.ReferenceOTU2454519	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2454705	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2454798	Chloroflexi	S085
New.CleanUp.ReferenceOTU2454904	Chloroflexi	TK10
New.CleanUp.ReferenceOTU2454925	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2455031	Actinobacteria	MB-A2-108
New.CleanUp.ReferenceOTU2455052	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2455071	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2455140	Chlamydiae	Chlamydiia
New.CleanUp.ReferenceOTU2455181	Acidobacteria	[Chloracidobacteria]
New.CleanUp.ReferenceOTU2455227	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2455268	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU2455286	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2455297	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU2455397	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2455403	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU2455433	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU2455589	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2455599	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2455651	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2455655	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2455753	Firmicutes	Bacilli
New.CleanUp.ReferenceOTU2455928	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2455990	Chloroflexi	Ktedonobacteria
New.CleanUp.ReferenceOTU2456053	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU2456080	Chloroflexi	Ellin6529
New.CleanUp.ReferenceOTU2456099	Acidobacteria	RB25
New.CleanUp.ReferenceOTU2456170	Gemmatimonadetes	Gemm-3
New.CleanUp.ReferenceOTU2456196	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2456223	Chloroflexi	Chloroflexi
New.CleanUp.ReferenceOTU2456307	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU2456444	Acidobacteria	DA052
New.CleanUp.ReferenceOTU2456445	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2456546	Acidobacteria	NA
New.CleanUp.ReferenceOTU2456577	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2456668	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2456745	Acidobacteria	DA052
New.CleanUp.ReferenceOTU2456760	WS3	PRR-12
New.CleanUp.ReferenceOTU2457033	Gemmatimonadetes	Gemm-1
New.CleanUp.ReferenceOTU2457144	Planctomycetes	Phycisphaerae
New.CleanUp.ReferenceOTU2457213	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2457239	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2457268	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2457273	NA	NA
New.CleanUp.ReferenceOTU2457439	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU2457544	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2457616	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2457695	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU2457777	TM6	SJA-4
New.CleanUp.ReferenceOTU2457901	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2457923	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU2457994	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2458025	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2458153	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2458289	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2458402	Chloroflexi	TK10
New.CleanUp.ReferenceOTU2458479	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2458566	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2458640	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2458647	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2458678	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2458699	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2458738	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2458806	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2458927	NA	NA
New.CleanUp.ReferenceOTU2458954	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU2458963	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2459352	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2459483	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2459596	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU2459634	Acidobacteria	[Chloracidobacteria]
New.CleanUp.ReferenceOTU2459752	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2459820	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2459885	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU2459933	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2459971	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU2460032	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2460096	Nitrospirae	Nitrospira
New.CleanUp.ReferenceOTU2460121	NA	NA
New.CleanUp.ReferenceOTU2460383	Chloroflexi	TK10
New.CleanUp.ReferenceOTU2460420	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU2460542	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU2460684	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2460726	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU2460972	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2460997	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU2461010	SBR1093	NA
New.CleanUp.ReferenceOTU2461015	Gemmatimonadetes	Gemm-1
New.CleanUp.ReferenceOTU2461043	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2461099	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU2461180	Planctomycetes	Phycisphaerae
New.CleanUp.ReferenceOTU2461205	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU2461274	Planctomycetes	Phycisphaerae
New.CleanUp.ReferenceOTU2461330	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2461428	Acidobacteria	Sva0725
New.CleanUp.ReferenceOTU2461499	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU2461611	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2461640	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2461685	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2461711	Actinobacteria	MB-A2-108
New.CleanUp.ReferenceOTU2461783	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2461811	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2461865	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2461944	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2462148	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2462157	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2462255	Actinobacteria	Rubrobacteria
New.CleanUp.ReferenceOTU2462262	Planctomycetes	Phycisphaerae
New.CleanUp.ReferenceOTU2462263	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2462360	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2462380	Bacteroidetes	Flavobacteriia
New.CleanUp.ReferenceOTU2462385	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2462555	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU2462572	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2462578	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2462679	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2462883	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2462888	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2462895	Gemmatimonadetes	Gemm-1
New.CleanUp.ReferenceOTU2462905	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2462957	Acidobacteria	Solibacteres
New.CleanUp.ReferenceOTU2462968	Elusimicrobia	Elusimicrobia
New.CleanUp.ReferenceOTU2462980	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU2463016	NA	NA
New.CleanUp.ReferenceOTU2463041	Chloroflexi	TK10
New.CleanUp.ReferenceOTU2463160	Gemmatimonadetes	Gemm-3
New.CleanUp.ReferenceOTU2463209	[Thermi]	Deinococci
New.CleanUp.ReferenceOTU2463263	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2463274	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2463318	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2463406	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2463410	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2463451	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2463476	Armatimonadetes	[Fimbriimonadia]
New.CleanUp.ReferenceOTU2463609	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2463711	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2463755	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2463914	WS3	PRR-12
New.CleanUp.ReferenceOTU2463972	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU2463977	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2463982	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2464108	Nitrospirae	Nitrospira
New.CleanUp.ReferenceOTU2464129	Nitrospirae	Nitrospira
New.CleanUp.ReferenceOTU2464133	Actinobacteria	MB-A2-108
New.CleanUp.ReferenceOTU2464263	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU2464321	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU2464399	Chloroflexi	Ktedonobacteria
New.CleanUp.ReferenceOTU2464425	NA	NA
New.CleanUp.ReferenceOTU2464440	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU2464475	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2464491	Gemmatimonadetes	NA
New.CleanUp.ReferenceOTU2464609	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU2464614	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2464695	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2464769	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2465107	Actinobacteria	NA
New.CleanUp.ReferenceOTU2465245	Proteobacteria	NA
New.CleanUp.ReferenceOTU2465400	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2465414	Firmicutes	Bacilli
New.CleanUp.ReferenceOTU2465478	Gemmatimonadetes	NA
New.CleanUp.ReferenceOTU2465492	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2465505	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2465515	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2465535	Actinobacteria	NA
New.CleanUp.ReferenceOTU2465577	NA	NA
New.CleanUp.ReferenceOTU2465640	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU2465836	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2465867	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2465911	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2466080	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU2466160	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2466398	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2466402	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2466529	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2466588	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2466609	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2466699	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU2466708	Acidobacteria	DA052
New.CleanUp.ReferenceOTU2466825	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2466989	Gemmatimonadetes	Gemm-1
New.CleanUp.ReferenceOTU2467000	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU2467084	Nitrospirae	Nitrospira
New.CleanUp.ReferenceOTU2467090	Chloroflexi	TK10
New.CleanUp.ReferenceOTU2467103	Actinobacteria	MB-A2-108
New.CleanUp.ReferenceOTU2467155	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU2467244	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2467276	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2467331	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2467353	Bacteroidetes	[Saprospirae]
New.CleanUp.ReferenceOTU2467398	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2467640	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU2467733	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2467759	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2467903	Gemmatimonadetes	Gemm-1
New.CleanUp.ReferenceOTU2467997	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2468013	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2468093	Planctomycetes	C6
New.CleanUp.ReferenceOTU2468094	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2468112	Chloroflexi	Ellin6529
New.CleanUp.ReferenceOTU2468154	Chloroflexi	Gitt-GS-136
New.CleanUp.ReferenceOTU2468167	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2468308	Cyanobacteria	4C0d-2
New.CleanUp.ReferenceOTU2468381	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU2468425	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU2468462	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2468570	Bacteroidetes	Sphingobacteriia
New.CleanUp.ReferenceOTU2468585	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU2468588	Bacteroidetes	Cytophagia
New.CleanUp.ReferenceOTU2468596	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2468622	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2468735	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU2468780	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2468797	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2468834	NA	NA
New.CleanUp.ReferenceOTU2468920	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2469061	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2469066	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU2469085	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2469203	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU2469249	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU2469486	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2469513	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU2469514	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2469574	Acidobacteria	PAUC37f
New.CleanUp.ReferenceOTU2469630	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2469864	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2469912	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2469923	Planctomycetes	Phycisphaerae
New.CleanUp.ReferenceOTU2469947	Bacteroidetes	[Saprospirae]
New.CleanUp.ReferenceOTU2470062	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2470077	Bacteroidetes	[Saprospirae]
New.CleanUp.ReferenceOTU2470126	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2470199	Armatimonadetes	0319-6E2
New.CleanUp.ReferenceOTU2470249	NA	NA
New.CleanUp.ReferenceOTU2470258	Chlamydiae	NA
New.CleanUp.ReferenceOTU2470328	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2470426	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU2470458	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU2470515	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2470534	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU2470574	Gemmatimonadetes	Gemm-1
New.CleanUp.ReferenceOTU2470601	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2470730	Chloroflexi	Ellin6529
New.CleanUp.ReferenceOTU2470776	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2470873	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2470911	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2471014	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU2471068	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2471518	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2471684	Acidobacteria	S035
New.CleanUp.ReferenceOTU2471727	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2471865	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2471899	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU2471974	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2472078	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2472281	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU2472302	Chloroflexi	Ellin6529
New.CleanUp.ReferenceOTU2472417	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU2472526	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2472649	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2472707	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2472891	Verrucomicrobia	[Pedosphaerae]
New.CleanUp.ReferenceOTU2472980	Chloroflexi	Ellin6529
New.CleanUp.ReferenceOTU2472984	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2473013	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2473060	Bacteroidetes	Flavobacteriia
New.CleanUp.ReferenceOTU2473146	Chloroflexi	SHA-26
New.CleanUp.ReferenceOTU2473292	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2473445	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2473485	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2473505	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2473869	Acidobacteria	iii1-8
New.CleanUp.ReferenceOTU2473874	Chloroflexi	TK10
New.CleanUp.ReferenceOTU2474113	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU2474176	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2474201	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2474302	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU2474341	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2474378	Chloroflexi	TK10
New.CleanUp.ReferenceOTU2474424	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU2474738	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2474811	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2474855	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU2474887	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2474943	Nitrospirae	Nitrospira
New.CleanUp.ReferenceOTU2474985	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU2475081	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2475192	NA	NA
New.CleanUp.ReferenceOTU2475356	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2475417	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU2475426	Actinobacteria	MB-A2-108
New.CleanUp.ReferenceOTU2475859	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU2475890	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2475900	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU2475931	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2475936	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU2475956	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2476018	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU2476044	Chloroflexi	Chloroflexi
New.CleanUp.ReferenceOTU2476165	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU2476183	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU2476218	Firmicutes	Clostridia
New.CleanUp.ReferenceOTU2476293	Proteobacteria	Alphaproteobacteria
